Facility ID,Facility Name,Short Description,Description,Facility Open Date,Facility Address 1,Facility Address 2,Facility City,Facility State,Facility Zip Code,Facility Phone Number,Facility Fax Number,Facility Website,Facility County Code,Facility County,Regional Office ID,Regional Office,Main Site Name,Main Site Facility ID,Operating Certificate Number,Operator Name,Operator Address 1,Operator Address 2,Operator City,Operator State,Operator Zip Code,Cooperator Name,Cooperator Address,Cooperator Address 2,Cooperator City,Cooperator State,Cooperator Zip Code,Ownership Type,Facility Latitude,Facility Longitude,Facility Location
64,Willow Point Rehabilitation and Nursing Center,NH,Residential Health Care Facility - SNF,01/01/1901,3700 Old Vestal Road,,Vestal,New York,13850,6077634400,,,3,Broome,3,Central New York Regional Office,,,0364301N,County of Broome,Government Plaza - Po Box 1766,,Binghamton,New York,13902,,,,,New York,,County,42.100857,-75.985847,"(42.100857, -75.985847)"
3921,Hudson Valley Regional Community Health Centers - Putnam,DTC,Diagnostic and Treatment Center,02/02/2001,15 Mount Ebo South Road,,Brewster,New York,10509,8458789078,,,39,Putnam,6,Metropolitan Area Regional Office - New Rochelle,,,3922200R,"Hudson Valley Regional Community Health Centers, Inc.",15 Mount Ebo Road South,,Brewster,New York,10509,,,,,New York,,Not for Profit Corporation,41.434199,-73.573804,"(41.434199, -73.573804)"
1124,SJRH - Dobbs Ferry Pavillion,HOSP,Hospital,01/01/1901,128 Ashford Avenue,,Dobbs Ferry,New York,10522,9146930700,,,59,Westchester,6,Metropolitan Area Regional Office - New Rochelle,SJRH - St Johns Division,1097,5907001H,St Johns Riverside Hospital Inc,967 North Broadway,,Yonkers,New York,10701,"Riverside Health Care System, Inc.",967 North Broadway,,Yonkers,New York,10701,Not for Profit Corporation,41.014721,-73.862259,"(41.014721, -73.862259)"
325,The University of Vermont Health Network - Alice Hyde Medical Center,HOSP,Hospital,01/01/1901,133 Park Street,,Malone,New York,12953,5184833000,,,16,Franklin,4,Capital District Regional Office,,,1624000H,Alice Hyde Medical Center,115 Park St,,Malone,New York,12953,"The University of Vermont Health Network, Inc.",111 Colchester Avenue,,Burlington,New York,5401,Not for Profit Corporation,44.85677,-74.291893,"(44.85677, -74.291893)"
9337,St. John's Penfield Homes,NH,Residential Health Care Facility - SNF,02/28/2012,65 Sonoma Drive,,Fairport,New York,14450,5852925250,5854615297,,27,Monroe,2,Western Regional Office - Rochester,,,2725302N,St. John's Penfield Homes Corporation,65 Sonoma Drive,,Fairport,New York,14450,St Johns Health Care Corporation,150 Highland Avenue,,Rochester,New York,14620,Not for Profit Corporation,43.110699,-77.448196,"(43.110699, -77.448196)"
1670,Ozanam Hall of Queens Nursing Home Inc,NH,Residential Health Care Facility - SNF,01/01/1901,42-41 201st Street,,Bayside,New York,11361,7184232000,,,7096,Queens,5,Metropolitan Area Regional Office - New York City,,,7003306N,Ozanam Hall of Queens Nursing Home Inc,42-41 201st Street,,Bayside,New York,11361,,,,,New York,,Not for Profit Corporation,40.758675,-73.782646,"(40.758675, -73.782646)"
1040,"Hudson River Healthcare, Inc.",DTC,Diagnostic and Treatment Center,09/27/1979,1037 Main Street,,Peekskill,New York,10566,9147348800,,,59,Westchester,6,Metropolitan Area Regional Office - New Rochelle,,,5901200R,"Hudson River Healthcare, Inc",1037 Main Street,,Peekskill,New York,10566,,,,,New York,,Not for Profit Corporation,41.291759,-73.918686,"(41.291759, -73.918686)"
5760,Wingate of Dutchess,NH,Residential Health Care Facility - SNF,10/05/1995,3 Summit Court,,Fishkill,New York,12524,8458961500,,,13,Dutchess,6,Metropolitan Area Regional Office - New Rochelle,,,1320301N,"Wingate of Dutchess, Inc",3 Summit Court,,Fishkill,New York,12524,,,,,New York,,Business Corporation,41.540852,-73.886665,"(41.540852, -73.886665)"
741,Otsego County Board of Representatives c/o County Public Health Nursing Service,DTC,Diagnostic and Treatment Center,01/01/1901,140 County Highway 33w,,Cooperstown,New York,13326,6075474202,,,38,Otsego,4,Capital District Regional Office,,,3801200R,County of Otsego,128 Phoenix Mills Cross Road,,Cooperstown,New York,13326,,,,,New York,,County,42.652016,-74.946236,"(42.652016, -74.946236)"
4772,Rosa Coplon Jewish Home and Infirmary,NH,Residential Health Care Facility - SNF,02/01/1989,2700 North Forest Road,,Getzville,New York,14068,7166393330,,,14,Erie,1,Western Regional Office - Buffalo,,,1451304N,Rosa Coplon Jewish Home and Infirmary Inc,2700 North Forest Road,,Getzville,New York,14068,,,,,New York,,Not for Profit Corporation,43.015533,-78.786102,"(43.015533, -78.786102)"
9999,"Upstate Family Health Center, Inc.",DTC,Diagnostic and Treatment Center,01/01/2017,1001 Noyes Street,,Utica,New York,13502,,,,32,Oneida,3,Central New York Regional Office,,,3202210R,"Upstate Family Health Center, Inc.",1020 Mary Street,,Utica,New York,13501,,,,,New York,,Not for Profit Corporation,43.098187,-75.251693,"(43.098187, -75.251693)"
558,Cold Spring Hills Center for Nursing and Rehabilitation,NH,Residential Health Care Facility - SNF,08/01/1979,378 Syosset-Woodbury Road,,Woodbury,New York,11797,5169213900,5166227870,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2952310N,"Cold Spring Acquisition, LLC",378 Syosset-Woodbury Road,,Woodbury,New York,11797,,,,,New York,,LLC,40.825569,-73.470085,"(40.825569, -73.470085)"
126,ChaseHealth Rehab and Residential Care,NH,Residential Health Care Facility - SNF,01/01/1901,"One Terrace Heights, P.O. Box 250",,New Berlin,New York,13411,6078477000,,,8,Chenango,3,Central New York Regional Office,,,0823300N,Chase Memorial Nursing Home Company Inc,1 Terrace Heights,,New Berlin,New York,13411,,,,,New York,,Not for Profit Corporation,42.6329,-75.316498,"(42.6329, -75.316498)"
388,Livingston County Health Department,DTC,Diagnostic and Treatment Center,09/27/1979,Murray Hill,,Mt Morris,New York,14510,5852437290,,,25,Livingston,2,Western Regional Office - Rochester,,,2522200R,Livingston County,2 Murray Hill Drive,,Mount Morris,New York,14510,,,,,New York,,County,42.728291,-77.880081,"(42.728291, -77.880081)"
761,Van Rensselaer Manor,NH,Residential Health Care Facility - SNF,01/01/1901,85 Bloomingrove Drive,,Troy,New York,12180,5182832000,,,41,Rensselaer,4,Capital District Regional Office,,,4102307N,Rensselaer County Department of Social Services,1600 7th Avenue,,Troy,New York,12180,,,,,New York,,County,42.688541,-73.682236,"(42.688541, -73.682236)"
1307,Morris Heights Health Center,DTC,Diagnostic and Treatment Center,03/09/1981,85 West Burnside Avenue,,Bronx,New York,10453,7187164400,,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,,,7000236R,Morris Heights Health Center Inc,70 West Burnside Ave,,Bronx,New York,10453,,,,,New York,,Not for Profit Corporation,40.85471,-73.910629,"(40.85471, -73.910629)"
9490,Manhattan Surgery Center,DTC,Diagnostic and Treatment Center,04/01/2013,619 West 54th Street,,New York,New York,10019,2122317778,2125811870,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002199R,"Roosevelt Surgery Center, LLC","619 West 54th Street, Suite 602",,New York,New York,10019,,,,,New York,,LLC,40.769203,-73.994598,"(40.769203, -73.994598)"
802,United Helpers Nursing Home,NH,Residential Health Care Facility - SNF,01/01/1901,8101 State Highway 68,,Ogdensburg,New York,13669,3153930730,,,44,Saint Lawrence,3,Central New York Regional Office,,,4401302N,United Helpers Nursing Home Inc,8101 State Highway 68,,Ogdensburg,New York,13669,,,,,New York,,Not for Profit Corporation,44.681126,-75.517014,"(44.681126, -75.517014)"
524,Daleview Care Center,NH,Residential Health Care Facility - SNF,02/01/1989,574 Fulton Street,,Farmingdale,New York,11735,5166949800,5166946496,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,5150302N,MMR Care Corp,574 Fulton Street,,Farmingdale,New York,11735,,,,,New York,,Business Corporation,40.728416,-73.448219,"(40.728416, -73.448219)"
1585,Fort Tryon Center for Rehabilitation and Nursing,NH,Residential Health Care Facility - SNF,08/01/1979,801 W 190th St,,New York,New York,10040,2125436400,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002359N,Fort Tryon Rehabilitation & Health Care Facility LLC,801 W 190th Street,,New York,New York,10040,,,,,New York,,LLC,40.856972,-73.934891,"(40.856972, -73.934891)"
33,The Grand Rehabilitation and Nursing at Guilderland,NH,Residential Health Care Facility - SNF,02/01/1989,428 State Route 146,,Altamont,New York,12009,5188615141,5188615437,,1,Albany,4,Capital District Regional Office,,,0155304N,"Guilderland Operator, LLC",428 State Route 146,,Altamont,New York,12009,,,,,New York,,LLC,42.702211,-73.961676,"(42.702211, -73.961676)"
272,Elderwood at Lancaster,NH,Residential Health Care Facility - SNF,02/01/1989,1818 Como Park Blvd,,Lancaster,New York,14086,7166836165,,,14,Erie,1,Western Regional Office - Buffalo,,,1406303N,"1818 Como Park Boulevard Operating Company, LLC",1818 Como Park Boulevard,31st Floor,Lancaster,New York,14086,,,,,New York,,LLC,42.892838,-78.684792,"(42.892838, -78.684792)"
6702,"Advantage Care Diagnostic and Treatment Center, Inc.",DTC,Diagnostic and Treatment Center,12/21/2004,189 Wheatley Road,,Glen Head,New York,11545,5166864400,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2987200R,"Advantage Care Diagnostic and Treatment Center, Inc.",189 Wheatley Road,,Brookville,New York,11545,,,,,New York,,Not for Profit Corporation,40.808709,-73.581777,"(40.808709, -73.581777)"
1400,Spring Creek Rehabilitation & Nursing Care Center,NH,Residential Health Care Facility - SNF,08/01/1979,660 Louisiana Avenue,,Brooklyn,New York,11239,7186697100,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,7001384N,Willoughby Rehabilitation & Health Care Center LLC,945 Willoughby Ave,,Brooklyn,New York,11220,,,,,New York,,LLC,40.645325,-73.883415,"(40.645325, -73.883415)"
3053,Onondaga Center for Rehabilitation and Nursing,NH,Residential Health Care Facility - SNF,06/02/1983,217 East Avenue,,Minoa,New York,13116,3156567277,,,33,Onondaga,3,Central New York Regional Office,,,3334304N,CLR Minoa LLC,4770 White Plains Rd,,Bronx,New York,10470,,,,,New York,,LLC,43.079109,-75.997574,"(43.079109, -75.997574)"
7698,Kew Gardens Dialysis Center,DTC,Diagnostic and Treatment Center,07/01/2005,120-46 Queens Boulevard,,Kew Gardens,New York,11415,7187933341,,,7096,Queens,5,Metropolitan Area Regional Office - New York City,,,7003264R,"Kew Gardens Dialysis Center, LLC",120-46 Queens Boulevard,,Kew Gardens,New York,11415,,,,,New York,,LLC,40.713261,-73.82888,"(40.713261, -73.82888)"
50,"Bridgewater Center for Rehabilitation & Nursing, LLC",NH,Residential Health Care Facility - SNF,02/01/1989,159-163 Front Street,,Binghamton,New York,13905,6077227225,,,3,Broome,3,Central New York Regional Office,,,0301308N,"Bridgewater Center for Rehabilitation and Nursing, LLC",159-163 Front Street,,Binghamton,New York,13905,,,,,New York,,LLC,42.100979,-75.916901,"(42.100979, -75.916901)"
161,Crown Park Rehabilitation and Nursing Center,NH,Residential Health Care Facility - SNF,02/01/1979,28 Kellogg Road,,Cortland,New York,13045,6077539631,6077562968,,11,Cortland,3,Central New York Regional Office,,,1101312N,"CCRNC, LLC",1 Hill Crest Ctr - Suite 325,,Spring Valley,New York,10977,,,,,New York,,LLC,42.595219,-76.160072,"(42.595219, -76.160072)"
871,"Hornell Gardens, LLC",NH,Residential Health Care Facility - SNF,02/01/1989,434 Monroe Avenue,,Hornell,New York,14843,6073247740,,,50,Steuben,2,Western Regional Office - Rochester,,,5002302N,"Hornell Gardens, LLC",434 Monroe Avenue,,Hornell,New York,14843,,,,,New York,,LLC,42.312862,-77.658585,"(42.312862, -77.658585)"
7561,"New York Renal Associates, Inc",DTC,Diagnostic and Treatment Center,03/20/1998,3468 Park Avenue,,Bronx,New York,10468,7184012836,,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,,,7000250R,"New York Renal Associates, Inc",3468 Park Avenue,,Bronx,New York,10468,,,,,New York,,Business Corporation,40.830688,-73.908607,"(40.830688, -73.908607)"
462,Maplewood Nursing Home Inc,NH,Residential Health Care Facility - SNF,01/01/1901,100 Daniel Drive,,Webster,New York,14580,5858721800,,,27,Monroe,2,Western Regional Office - Rochester,,,2729300N,Maplewood Nursing Home Inc,100 Daniel Drive,,Webster,New York,14580,,,,,New York,,Business Corporation,43.212967,-77.435051,"(43.212967, -77.435051)"
1704,Midway Nursing Home,NH,Residential Health Care Facility - SNF,01/01/1901,69-95 Queens Midtown Expressway,,Maspeth,New York,11378,7184292200,,,7096,Queens,5,Metropolitan Area Regional Office - New York City,,,7003340N,Midway Nursing Home Inc,18 Lord Avenue,,Lawrence,New York,11559,,,,,New York,,Business Corporation,40.72633,-73.890694,"(40.72633, -73.890694)"
1047,New York-Presbyterian Westchester Behavioral Health Center,HOSP,Hospital,08/01/1979,21 Bloomingdale Road,,White Plains,New York,10605,9146829100,,,59,Westchester,6,Metropolitan Area Regional Office - New Rochelle,New York-Presbyterian Hospital - New York Weill Cornell Center,1458,7002054H,The New York and Presbyterian Hospital,622 West 168th Street,,New York,New York,10032,,,,,New York,,Not for Profit Corporation,41.029835,-73.758293,"(41.029835, -73.758293)"
905,SUNY at Stony Brook School of Dental Medicine Dental Care Center,DTC,Diagnostic and Treatment Center,09/27/1979,Nicolls Road,,Stony Brook,New York,11794,6316328942,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5151201R,SUNY at Stony Brook,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.913532,-73.116364,"(40.913532, -73.116364)"
488,Capstone Center for Rehabilitation and Nursing,NH,Residential Health Care Facility - SNF,01/01/1901,302 Swart Hill Road,,Amsterdam,New York,12010,5188426790,,,28,Montgomery,4,Capital District Regional Office,,,2850301N,"CSRNC, LLC",1 Hillcrest Drive,Suite 225,Spring Valley,New York,10977,,,,,New York,,LLC,42.914402,-74.104347,"(42.914402, -74.104347)"
6164,"Chinatown Dialysis Center, LLC",DTC,Diagnostic and Treatment Center,04/01/2003,213 Hester Street,,New York,New York,10013,2129250404,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002171R,"Chinatown Dialysis Center, LLC",150 Lafayette Street,,New York,New York,10012,,,,,New York,,LLC,40.718533,-73.998856,"(40.718533, -73.998856)"
397,Oneida Health Hospital,HOSP,Hospital,02/01/1979,321 Genesee Street,,Oneida,New York,13421,3153636000,,,26,Madison,3,Central New York Regional Office,,,2601001H,"Oneida Health Systems, Inc",323 Genesee Street,,Oneida,New York,13421,,,,,New York,,Not for Profit Corporation,43.07869,-75.654449,"(43.07869, -75.654449)"
678,F.F. Thompson Hospital,HOSP,Hospital,01/01/1901,350 Parrish Street,,Canandaigua,New York,14424,7163966527,,,34,Ontario,2,Western Regional Office - Rochester,,,3429000H,The Frederick Ferris Thompson Hosital,350 Parrish Street,,Canandaigua,New York,14424,,,,,New York,,Not for Profit Corporation,42.875027,-77.289818,"(42.875027, -77.289818)"
118,St. Joseph's Hospital,HOSP,Hospital,01/01/1901,555 St. Joseph's Boulevard,,Elmira,New York,14901,6077336541,,,7,Chemung,2,Western Regional Office - Rochester,Arnot Ogden Medical Center,116,0701000H,Arnot Ogden Medical Center,600 Roe Avenue,,Elmira,New York,14901,Arnot Health Inc.,600 Roe Avenue,,Elmira,New York,14905,Not for Profit Corporation,42.091446,-76.79686,"(42.091446, -76.79686)"
1169,Montefiore Medical Center - Henry & Lucy Moses Div,HOSP,Hospital,01/01/1901,111 East 210th Street,,Bronx,New York,10467,7189202001,,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,,,7000006H,Montefiore Medical Center,111 East 210th Street,,Bronx,New York,10467,"Montefiore Health System, Inc",111 East 210th Street,,Bronx,New York,10467,Not for Profit Corporation,40.879951,-73.880562,"(40.879951, -73.880562)"
7605,The Grove at Valhalla Rehabilitation and Nursing Center,NH,Residential Health Care Facility - SNF,06/01/1998,61 Grasslands Road,,Valhalla,New York,10595,9146818400,,,59,Westchester,6,Metropolitan Area Regional Office - New Rochelle,,,5957304N,"HHH Acquisition, LLC",61 Grasslands Road,,Valhalla,New York,10595,,,,,New York,,LLC,41.070004,-73.783287,"(41.070004, -73.783287)"
7769,Sheepshead Bay Surgery Center,DTC,Diagnostic and Treatment Center,06/17/1999,2269 Ocean Avenue,,Brooklyn,New York,11229,7187870387,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,7001288R,Sheepshead Bay Surgery Center Inc,2534 East 18th Street,,Brooklyn,New York,11235,,,,,New York,,Business Corporation,40.606426,-73.952667,"(40.606426, -73.952667)"
1757,Golden Gate Rehabilitation & Health Care Center,NH,Residential Health Care Facility - SNF,01/01/1991,191 Bradley Ave,,Staten Island,New York,10314,7186988800,,,7097,Richmond,5,Metropolitan Area Regional Office - New York City,,,7004322N,Golden Gate Rehabilitation & Health Care Ctr LLC,191 Bradley Ave,,Staten Island,New York,10314,,,,,New York,,LLC,40.606915,-74.131828,"(40.606915, -74.131828)"
1710,Jamaica Hospital Nursing Home Co Inc,NH,Residential Health Care Facility - SNF,01/01/1901,89-40 135th Street,,Jamaica,New York,11418,7182065000,7182065005,,7096,Queens,5,Metropolitan Area Regional Office - New York City,,,7003346N,Jamaica Hospital Nursing Home Company Inc,89-40 135th Street,,Jamaica,New York,11418,,,,,New York,,Not for Profit Corporation,40.700279,-73.816765,"(40.700279, -73.816765)"
9115,East Side Endoscopy and Pain Management Center,DTC,Diagnostic and Treatment Center,01/25/2010,380 Second Avenue,Concourse A,New York,New York,10010,2123751065,2123751069,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002192R,"East Side Endoscopy, LLC",380 Second Avenue,Councourse A,New York,New York,10010,,,,,New York,,LLC,40.737343,-73.981209,"(40.737343, -73.981209)"
815,Canton-Potsdam Hospital,HOSP,Hospital,01/01/1901,50 Leroy St,,Potsdam,New York,13676,3152653300,,,44,Saint Lawrence,3,Central New York Regional Office,,,4429000H,Canton-Potsdam Hospital,50 Leroy St,,Potsdam,New York,13676,"St. Lawrence Health System, Inc.",50 Leroy Street,,Potsdam,New York,13676,Not for Profit Corporation,44.676151,-74.981529,"(44.676151, -74.981529)"
